# Second test
  0.65808767 122.74681056
  0.53656495 123.96996200
  0.41274479 125.19952896
  0.28665835 126.43559144
  0.15835484 127.67823313
  0.02787682 128.92752202
 -0.10471991 130.18351617
 -0.23937157 131.44626718
 -0.37601757 132.71580415
 -0.51457683 133.99215967
 -0.65496844 135.27534155
  0.12769223  -9.13347075
  0.27164221  -7.82890169
  0.41405427  -6.53118656
  0.55482078  -5.24036236
  0.69384332  -3.95644732
  0.83103318  -2.67944592
  0.96630928  -1.40934413
  1.09959886  -0.14611514
  1.23083644   1.11028073
  1.35996432   2.35989476
  1.48693023   3.60278865
  1.61168872   4.83903397
  1.73419980   6.06871071
  1.85442870   7.29190658
  1.97234546   8.50871614
  2.08792459   9.71924007
  2.20114461  10.92358441
  2.31198781  12.12185993
  2.42043987  13.31418150
  2.52648712  14.50066802
  2.63012608  15.68144009
  2.73134835  16.85662226
  2.83015032  18.02634080
  2.92653044  19.19072378
  3.02048901  20.34990075
  3.11202795  21.50400239
  3.20115065  22.65316026
  3.28786178  23.79750656
  3.37216712  24.93717389
  3.45407345  26.07229507
  3.53358835  27.20300296
  3.61072017  28.32943033
  3.68547781  29.45170969
  3.75787070  30.56997321
  3.82790866  31.68435261
  3.89560182  32.79497909
  3.96096053  33.90198323
  4.02399475  35.00549043
  4.08471620  36.10563933
  4.14313496  37.20255349
  4.19926162  38.29636062
  4.25310668  39.38718763
  4.30468053  40.47516064
  4.35399337  41.56040497
  4.40105521  42.64304510
  4.44587578  43.72320474
  4.48846456  44.80100680
  4.52883071  45.87657342
  4.56698305  46.95002598
  4.60293003  48.02148513
  4.63667975  49.09107082
  4.66823989  50.15890231
  4.69761770  51.22509822
  4.72482002  52.28977657
  4.74985322  53.35305480
  4.77272324  54.41504980
  4.79343161  55.47587959
  4.81199175  56.53565668
  4.82840351  57.59449842
  4.84267088  58.65251996
  4.85479733  59.70983614
  4.86478583  60.76656149
  4.87263883  61.82281030
  4.87835825  62.87869668
  4.88194552  63.93433457
  4.88340152  64.98983783
  4.88272661  66.04532026
  4.87992063  67.10089564
  4.87498291  68.15667780
  4.86791145  69.21277779
  4.85870626  70.26931623
  4.84736405  71.32640335
  4.83388208  72.38415364
  4.81825705  73.44268187
  4.80048520  74.50210319
  4.78056215  75.56253340
  4.75848368  76.62408724
  4.73424435  77.68688154
  4.70783713  78.75103329
  4.67925706  79.81665866
  4.64849717  80.88387689
  4.61555052  81.95280556
  4.58040945  83.02356344
  4.54306600  84.09626993
  4.50351278  85.17105136
  4.46173973  86.24802000
  4.41773851  87.32730136
  4.37149985  88.40901804
  4.32301428  89.49329347
  4.27227206  90.58025188
  4.21926326  91.67001831
  4.16396607  92.76271690
  4.10638857  93.85847690
  4.04651236  94.95742455
  3.98432684  96.05968806
  3.91982140  97.16539651
  3.85298545  98.27467979
  3.78380845  99.38766857
  3.71227997 100.50449412
  3.63838984 101.62528809
  3.56212840 102.75018221
  3.48348678 103.87930818
  3.40245977 105.01280121
  3.31903077 106.15078499
  3.23320353 107.29340007
  3.14496571 108.44077969
  3.05430947 109.59305308
  2.96124053 110.75035731
  2.86575257 111.91281685
  2.76784603 113.08056525
  2.66749705 114.25372797
  2.56474367 115.43243715
  2.45957666 116.61681619
  2.35201710 117.80699371
  2.24204249 119.00307351
  2.12968689 120.20518010
  2.01496699 121.41342636
  1.89790820 122.62791176
  1.77851977 123.84876157
  1.65683947 125.07605541
  1.53290172 126.30988778
  1.40673651 127.55033465
  1.27839610 128.79747856
  1.14792485 130.05138332
  1.01537913 131.31210379
  0.88082495 132.57968635
  0.74432525 133.85415583
  0.60596269 135.13553804
  1.38906911  -8.99023660
  1.53105468  -7.68717030
  1.67145365  -6.39106657
  1.81016506  -5.10195290
  1.94709761  -3.81983920
  2.08216653  -2.54471935
  2.21529885  -1.27657338
  2.34642616  -0.01536591
  2.47548861   1.23894947
  2.60243297   2.48643049
  2.72721211   3.72714524
  2.84978427   4.96117119
  2.97011348   6.18859310
  3.08816896   7.40950371
  3.20392436   8.62400210
  3.31735741   9.83219306
  3.42844962  11.03418640
  3.53718604  12.23009632
  3.64355486  13.42004085
  3.74754719  14.60414126
  3.84915675  15.78252162
  3.94837963  16.95530834
  4.04521404  18.12262979
  4.13966009  19.28461591
  4.23171959  20.44139789
  4.32139585  21.59310789
  4.40869352  22.73987877
  4.49361840  23.88184387
  4.57617732  25.01913678
  4.65637798  26.15189117
  4.73422881  27.28024064
  4.80973891  28.40431857
  4.88291787  29.52425797
  4.95377572  30.64019142
  5.02232282  31.75225098
  5.08856979  32.86056807
  5.15252740  33.96527343
  5.21420578  35.06649267
  5.27361742  36.16436423
  5.33077246  37.25901178
  5.38568173  38.35056294
  5.43835597  39.43914451
  5.48880575  40.52488244
  5.53704144  41.60790184
  5.58307317  42.68832696
  5.62691081  43.76628123
  5.66856391  44.84188725
  5.70804173  45.91526684
  5.74535314  46.98654102
  5.78050666  48.05583006
  5.81351041  49.12325352
  5.84437211  50.18893024
  5.87309904  51.25297843
  5.89969804  52.31551564
  5.92417550  53.37665887
  5.94653735  54.43652454
  5.96678904  55.49522857
  5.98493177  56.55288815
  6.00097816  57.60961463
  6.01492773  58.66552464
  6.02678395  59.72073248
  6.03654979  60.77535219
  6.04422769  61.82949754
  6.04981957  62.88328212
  6.05332685  63.93681937
  6.05475040  64.99022260
  6.05409060  66.04360509
  6.05134727  67.09708011
  6.04651974  68.15076096
  6.03960680  69.20476103
  6.03060584  70.25919092
  6.01951659  71.31417107
  6.00633511  72.36981131
  5.99105814  73.42622590
  5.97368190  74.48352943
  5.95420213  75.54183689
  5.93261420  76.60126376
  5.90891268  77.66192550
  5.88309242  78.72393815
  5.85514546  79.78741914
  5.82506665  80.85248461
  5.79284844  81.91925406
  5.75848346  82.98784524
  5.72196359  84.05837719
  5.68328041  85.13096962
  5.64242625  86.20574920
  5.59939044  87.28282866
  5.55416430  88.36233392
  5.50673818  89.44438809
  5.45710220  90.52911515
  5.40524623  91.61663989
  5.35116000  92.70708800
  5.29482137  93.80058446
  5.23623802  94.89725894
  5.17539124  95.99723851
  5.11227012  97.10065217
  5.04686376  98.20762979
  4.97916129  99.31830205
  4.90915193 100.43280044
  4.83682501 101.55125710
  4.76217018 102.67380452
  4.68517757 103.80057532
  4.60583810 104.93170211
  4.52414687 106.06732122
  4.44008586 107.20755646
  4.35365998 108.35254921
  4.26485611 109.50243445
  4.17366742 110.65734154
  4.08009417 111.81739608
  3.98414349 112.98275778
  3.88580359 114.15352646
  3.78505566 115.32984014
  3.68193641 116.51182975
  3.57643771 117.69961947
  3.46858260 118.89333796
  3.35834547 120.09308846
  3.24576288 121.29899466
  3.13085246 122.51116864
  3.01364089 123.72970728
  2.89413717 124.95473831
  2.77238083 126.18633664
  2.64840815 127.42459526
  2.52224826 128.66958607
  2.39395665 129.92138966
  2.26357910 131.18006607
  2.13117327 132.44566556
  1.99680738 133.71822947
  1.86054650 134.99777725
  2.64440820  -8.84898244
  2.78434178  -7.54746663
  2.92264487  -6.25301587
  3.05922461  -4.96564747
  3.19399626  -3.68536395
  3.32688101  -2.41215023
  3.45780984  -1.14597774
  3.58672123   0.11319516
  3.71355918   1.36542164
  3.83827533   2.61076589
  3.96082740   3.84930241
  4.08117727   5.08111332
  4.19929290   6.30628841
  4.31514653   7.52492503
  4.42871561   8.73712824
  4.53998016   9.94300440
  4.64892481  11.14266769
  4.75553720  12.33623553
  4.85980793  13.52382885
  4.96173027  14.70557159
  5.06129995  15.88159022
  5.15851487  17.05201329
  5.25337491  18.21697109
  5.34588169  19.37659528
  5.43603841  20.53101858
  5.52384962  21.68037450
  5.60932109  22.82479709
  5.69245966  23.96442071
  5.77327308  25.09937985
  5.85176987  26.22980893
  5.92795922  27.35584221
  6.00185088  28.47761359
  6.07345504  29.59525652
  6.14278227  30.70890394
  6.20984337  31.81868815
  6.27464939  32.92474075
  6.33721053  34.02718839
  6.39753990  35.12616988
  6.45564775  36.22180994
  6.51154522  37.31423697
  6.56524338  38.40357847
  6.61675312  39.48996111
  6.66608517  40.57351062
  6.71325002  41.65435188
  6.75825789  42.73260888
  6.80111874  43.80840477
  6.84184221  44.88186182
  6.88043756  45.95310149
  6.91691374  47.02224445
  6.95127929  48.08941059
  6.98354234  49.15471905
  7.01371061  50.21828825
  7.04179140  51.28023596
  7.06779155  52.34067931
  7.09171744  53.39973480
  7.11357499  54.45751839
  7.13336963  55.51414554
  7.15110632  56.56973121
  7.16678602  57.62439171
  7.18042026  58.67823741
  7.19200837  59.73138415
  7.20155330  60.78394544
  7.20905748  61.83603455
  7.21452283  62.88776454
  7.21795074  63.93924833
  7.21934211  64.99059873
  7.21869728  66.04192849
  7.21601610  67.09335035
  7.21129788  68.14497710
  7.20454143  69.19692161
  7.19574502  70.24929687
  7.18490545  71.30221319
  7.17202212  72.35579064
  7.15709050  73.41013888
  7.14010682  74.46537197
  7.12106682  75.52160438
  7.09996576  76.57895100
  7.07679856  77.63752728
  7.05155924  78.69744870
  7.02424217  79.75883142
  6.99483923  80.82179288
  6.96334441  81.88644947
  6.92974997  82.95292094
  6.89404804  84.02132523
  6.85623007  85.09178174
  6.81628724  86.16441052
  6.77421159  87.23933883
  6.72999186  88.31667962
  6.68361906  89.39655941
  6.63508317  90.47910188
  6.58437395  91.56443158
  6.53148093  92.65267396
  6.47639346  93.74395537
  6.41908896  94.83840169
  6.35957505  95.93614305
  6.29783260  97.03730743
  6.23385043  98.14202465
  6.16761736  99.25042539
  6.09912229 100.36264120
  6.02835421 101.47880444
  5.95530227 102.59904808
  5.87995595 103.72350552
  5.80230523 104.85231025
  5.72234087 105.98559581
  5.64005810 107.12349943
  5.55543821 108.26614569
  5.46848670 109.41367633
  5.37919007 110.56622800
  5.28754176 111.72393031
  5.19354212 112.88691007
  5.09719810 114.05532445
  4.99849874 115.22927698
  4.89742585 116.40890551
  4.79401542 117.59434004
  4.68826026 118.78570518
  4.58018524 119.98312942
  4.46976219 121.18671558
  4.35703000 122.39658627
  4.24200726 123.61285255
  4.12472192 124.83560868
  4.00518321 126.06498408
  3.88343226 127.30104906
  3.75950350 128.54389105
  3.63343682 129.79358862
  3.50527977 131.05020894
  3.37508296 132.31381160
  3.24290625 133.58444165
  3.10881980 134.86213507
  3.89372866  -8.70979259
  4.03152709  -7.40986971
  4.16766139  -6.11710807
  4.30204212  -4.83151565
  4.43458956  -3.55308562
  4.56523201  -2.28179604
  4.69390544  -1.01761041
  4.82055264   0.23951924
  4.94512274   1.48965343
  5.06757253   2.73286155
  5.18786201   3.96922416
  5.30595768   5.19882868
  5.42183121   6.42176957
  5.53545841   7.63814879
  5.64681822   8.84807367
  5.75589635  10.05165512
  5.86267736  11.24901142
  5.96715204  12.44026246
  6.06931386  13.62553405
  6.16915694  14.80494917
  6.26667933  15.97863792
  6.36188060  17.14673085
  6.45476214  18.30936003
  6.54532696  19.46665869
  6.63357950  20.61876096
  6.71952545  21.76580157
  6.80317159  22.90791564
  6.88452567  24.04523847
  6.96359626  25.17790534
  7.04039262  26.30605137
  7.11492459  27.42981135
  7.18720251  28.54931967
  7.25723708  29.66471015
  7.32503826  30.77611203
  7.39061940  31.88366593
  7.45399081  32.98749947
  7.51516393  34.08774356
  7.57415022  35.18452830
  7.63096113  36.27798288
  7.68560799  37.36823559
  7.73810202  38.45541382
  7.78845426  39.53964403
  7.83667553  40.62105174
  7.88277641  41.69976159
  7.92676721  42.77589729
  7.96865792  43.84958165
  8.00845821  44.92093663
  8.04617740  45.99008334
  8.08182442  47.05714205
  8.11540782  48.12223226
  8.14693575  49.18547269
  8.17641590  50.24698135
  8.20385557  51.30687556
  8.22926156  52.36527199
  8.25264026  53.42228669
  8.27399755  54.47803515
  8.29333885  55.53263233
  8.31066910  56.58619271
  8.32598899  57.63883234
  8.33931048  58.69066062
  8.35063269  59.74179311
  8.35995853  60.79234283
  8.36729042  61.84242253
  8.37263028  62.89214476
  8.37597949  63.94162192
  8.37733893  64.99096630
  8.37670894  66.04029014
  8.37408938  67.08970566
  8.36947955  68.13932512
  8.36287827  69.18926088
  8.35428382  70.23962543
  8.34369398  71.29053145
  8.33110499  72.34208907
  8.31651589  73.39441784
  8.29992157  74.44762743
  8.28131779  75.50183178
  8.26069984  76.55714525
  8.23806249  77.61368275
  8.21339999  78.67155996
  8.18670651  79.73089171
  8.15797527  80.79179508
  8.12719845  81.85438726
  8.09436879  82.91878509
  8.05947870  83.98510851
  8.02251970  85.05347575
  7.98348287  86.12400660
  7.94235898  87.19682154
  7.89913988  88.27204861
  7.85381366  89.34980080
  7.80637109  90.43020538
  7.75680180  91.51338665
  7.70509520  92.59946981
  7.65124052  93.68858098
  7.59522678  94.78084726
  7.53703075  95.87639544
  7.47666039  96.97535618
  7.41409602  98.07785843
  7.34932621  99.18403285
  7.28233955 100.29401100
  7.21312472 101.40792533
  7.14167054 102.52590906
  7.06796600 103.64809609
  6.99200044 104.77462068
  6.91376376 105.90561724
  6.83324662 107.04122020
  6.75044413 108.18156756
  6.66533765 109.32678515
  6.57793269 110.47701481
  6.48821574 111.63239456
  6.39618015 112.79305451
  6.30182678 113.95912208
  6.20516275 115.13075369
  6.10617738 116.30805451
  6.00485299 117.49116274
  5.90122565 118.68020749
  5.79528885 119.87531364
  5.68706916 121.07660922
  5.57653649 122.28419668
  5.46373184 123.49819729
  5.34867485 124.71872090
  5.23138798 125.94587161
  5.11190120 127.17974223
  4.99023708 128.42043597
  4.86643813 129.66802506
  4.74054575 130.92258477
  4.61260910 132.18417816
  4.48268078 133.45286033
  4.35082261 134.72867102
  5.13706061  -8.57274704
  5.27265346  -7.27445428
  5.40655057  -5.98341112
  5.53866966  -4.69961835
  5.66893706  -3.42306161
  5.79728551  -2.15370885
  5.92365642  -0.89151900
  6.04799737   0.36356385
  6.17026178   1.61160644
  6.29041056   2.85268273
  6.40840658   4.08688077
  6.52422171   5.31429028
  6.63783040   6.53501223
  6.74921029   7.74915118
  6.85834482   8.95681889
  6.96521986  10.15813104
  7.06982436  11.35320736
  7.17215145  12.54217044
  7.27219488  13.72514737
  7.36995209  14.90226652
  7.46542230  16.07365866
  7.55860661  17.23945621
  7.64950777  18.39979289
  7.73813006  19.55480342
  7.82447901  20.70462320
  7.90856135  21.84938809
  7.99038476  22.98923419
  8.06995781  24.12429763
  8.14728978  25.25471441
  8.22239058  26.38062022
  8.29527062  27.50215036
  8.36594073  28.61943960
  8.43441207  29.73262208
  8.50069603  30.84183122
  8.56480417  31.94719969
  8.62674815  33.04885931
  8.68653967  34.14694106
  8.74419041  35.24157497
  8.79971197  36.33289017
  8.85311585  37.42101484
  8.90441337  38.50607618
  8.95361567  39.58820045
  9.00073365  40.66751294
  9.04577795  41.74413801
  9.08875890  42.81819907
  9.12968652  43.88981861
  9.16857050  44.95911824
  9.20542015  46.02621870
  9.24024440  47.09123989
  9.27305179  48.15430088
  9.30385042  49.21551999
  9.33264800  50.27501480
  9.35945177  51.33290217
  9.38426851  52.38929832
  9.40710457  53.44431885
  9.42796581  54.49807875
  9.44685761  55.55069252
  9.46378487  56.60227415
  9.47874823  57.65293935
  9.49175964  58.70279670
  9.50281821  59.75196143
  9.51192685  60.80054603
  9.51908794  61.84866276
  9.52430339  62.89642365
  9.52757457  63.94394059
  9.52890234  64.99132537
  9.52828706  66.03868970
  9.52572856  67.08614529
  9.52122617  68.13380389
  9.51477870  69.18177733
  9.50638445  70.23017761
  9.49604121  71.27911689
  9.48374627  72.32870756
  9.46949536  73.37905973
  9.45328709  74.43029235
  9.43511584  75.48251522
  9.41497694  76.53584220
  9.39286518  77.59038767
  9.36877493  78.64626655
  9.34270009  79.70359451
  9.31463389  80.76248672
  9.28456970  81.82306030
  9.25249951  82.88543259
  9.21841464  83.94972096
  9.18230800  85.01604551
  9.14417037  86.08452487
  9.10399249  87.15527927
  9.06176475  88.22842964
  9.01747888  89.30410511
  8.97112227  90.38241841
  8.92268550  91.46349778
  8.87215790  92.54746816
  8.81952855  93.63445547
  8.76478638  94.72458658
  8.70792013  95.81798934
  8.64890579  96.91479150
  8.58775196  98.01512435
  8.52443834  99.11911780
  8.45895325 100.22690342
  8.39128511 101.33861368
  8.32142241 102.45438195
  8.24935380 103.57434240
  8.17506817 104.69862982
  8.09855478 105.82737939
  8.01980346 106.96072639
  7.93880484 108.09880618
  7.85555373 109.24175737
  7.77003223 110.38970746
  7.68224534 111.54279815
  7.59217981 112.70116860
  7.49982877 113.86494955
  7.40519376 115.03426856
  7.30828258 116.20928274
  7.20908421 117.39009723
  7.10758139 118.57685092
  7.00381108 119.76967209
  6.89776719 120.96868564
  6.78945918 122.17401228
  6.67891167 123.38577394
  6.56611160 124.60407045
  6.45109837 125.82901681
  6.33389558 127.06071528
  6.21453438 128.29925616
  6.09303872 129.54474053
  5.96945258 130.79723681
  5.84381902 132.05681647
  5.71618899 133.32353820
  5.58661684 134.59745159
  6.37444762  -8.43791861
  6.50776738  -7.14128566
  6.63936701  -5.85198578
  6.76916906  -4.57001204
  6.89710552  -3.29534108
  7.02311502  -2.02793477
  7.14714238  -0.76774414
  7.26914023   0.48529174
  7.38906596   1.73124730
  7.50688390   2.97020167
  7.62256242   4.20224526
  7.73607440   5.42747523
  7.84739730   6.64599610
  7.95651446   7.85791609
  8.06340749   9.06335079
  8.16806797  10.26241833
  8.27048710  11.45524217
  8.37065791  12.64194739
  8.46857805  13.82266391
  8.56424521  14.99752139
  8.65766039  16.16665292
  8.74882775  17.33019135
  8.83774892  18.48827376
  8.92443018  19.64103541
  9.00887810  20.78861289
  9.09110027  21.93114308
  9.17110521  23.06876296
  9.24890219  24.20160940
  9.32450113  25.32981904
  9.39791251  26.45352811
  9.46914724  27.57287235
  9.53821656  28.68798684
  9.60513203  29.79900599
  9.66990534  30.90606342
  9.73254834  32.00929188
  9.79307292  33.10882326
  9.85149098  34.20478852
  9.90781437  35.29731763
  9.96205481  36.38653962
 10.01422391  37.47258251
 10.06433308  38.55557331
 10.11239351  39.63563805
 10.15841615  40.71290178
 10.20241164  41.78748855
 10.24439035  42.85952147
 10.28436229  43.92912270
 10.32233713  44.99641349
 10.35832416  46.06151419
 10.39233230  47.12454431
 10.42437003  48.18562253
 10.45444544  49.24486673
 10.48256618  50.30239405
 10.50873945  51.35832092
 10.53297200  52.41276309
 10.55527013  53.46583569
 10.57563964  54.51765326
 10.59408589  55.56832981
 10.61061373  56.61797883
 10.62522388  57.66671565
 10.63792797  58.71464817
 10.64872526  59.76189120
 10.65761862  60.80855674
 10.66461045  61.85475653
 10.66970259  62.90060210
 10.67289643  63.94620484
 10.67419281  64.99167601
 10.67359209  66.03712683
