X,Y,Polarity,Timestamp
78,110,1,25909562
60,64,0,25909581
41,51,0,25909694
117,52,1,25909728
118,47,0,25909736
95,60,0,25909845
67,69,0,25909914
98,58,0,25909935
38,49,0,25909953
82,67,0,25910008
54,60,0,25910016
84,65,0,25910071
44,53,0,25910072
104,55,0,25910076
78,69,0,25910087
73,119,0,25910115
74,71,0,25910217
35,47,0,25910225
106,54,0,25910234
83,103,1,25910329
83,103,1,25910330
83,103,1,25910331
83,103,1,25910332
119,47,0,25910453
101,57,0,25910477
63,66,0,25910500
120,47,1,25910524
99,58,0,25910545
91,62,0,25910547
64,67,0,25910560
46,54,0,25910589
70,71,0,25910610
100,57,0,25910641
43,52,0,25910675
103,54,0,25910694
53,59,0,25910714
80,107,1,25910792
112,51,0,25910889
68,123,1,25910942
68,123,1,25910943
68,123,1,25910944
68,123,1,25910945
70,121,1,25910975
70,121,1,25910976
70,121,1,25910977
70,121,1,25910978
22,38,0,25910991
22,38,0,25910992
22,38,0,25910993
89,63,0,25910998
110,52,0,25911002
32,45,0,25911008
51,58,0,25911088
80,106,1,25911121
80,106,1,25911122
80,106,1,25911123
80,106,1,25911124
30,43,0,25911128
34,46,0,25911165
90,62,0,25911174
19,117,1,25911220
75,70,0,25911285
75,70,0,25911286
100,79,1,25911306
100,79,1,25911307
100,79,1,25911308
100,79,1,25911309
106,70,1,25911339
107,54,0,25911396
109,65,1,25911446
67,125,1,25911481
67,125,1,25911482
67,125,1,25911483
83,66,0,25911486
75,114,1,25911522
57,62,0,25911523
112,60,1,25911524
81,106,1,25911575
81,106,1,25911576
96,85,1,25911601
61,65,0,25911609
108,53,0,25911619
102,56,0,25911623
117,48,0,25911783
15,127,1,25911787
15,127,1,25911788
15,127,1,25911789
116,48,0,25911824
105,71,1,25911874
67,69,0,25911877
77,69,0,25911925
84,66,0,25912094
19,36,0,25912151
14,113,1,25912184
14,113,1,25912185
82,67,0,25912197
97,59,0,25912250
119,47,0,25912283
38,49,0,25912299
45,54,0,25912320
80,68,0,25912382
96,59,0,25912547
110,52,0,25912577
33,69,0,25912639
70,78,1,25912716
93,61,0,25912759
22,45,0,25912825
41,51,0,25912890
86,99,1,25912942
86,99,1,25912943
86,99,1,25912945
106,54,0,25912959
113,58,1,25913006
58,63,0,25913022
104,55,0,25913032
83,102,1,25913086
83,102,1,25913087
83,102,1,25913089
119,49,1,25913106
86,65,0,25913127
115,49,0,25913130
50,57,0,25913195
88,96,1,25913233
88,96,1,25913234
88,96,1,25913235
88,96,1,25913236
88,96,1,25913237
70,71,0,25913360
33,45,0,25913365
72,72,0,25913366
111,62,1,25913381
66,126,1,25913453
66,126,1,25913454
66,126,1,25913455
66,126,1,25913456
114,50,0,25913509
52,59,0,25913549
87,64,0,25913554
21,37,0,25913559
48,56,0,25913581
24,39,0,25913636
99,58,0,25913660
101,57,0,25913711
113,59,1,25913725
109,53,0,25913738
101,77,1,25913748
101,77,1,25913749
101,77,1,25913750
101,77,1,25913751
39,50,0,25913772
49,57,0,25913954
76,70,0,25913962
78,69,0,25913976
75,71,0,25914053
71,72,0,25914069
108,67,1,25914076
88,64,0,25914085
104,57,0,25914097
92,62,0,25914140
91,62,0,25914163
68,69,0,25914171
65,68,0,25914205
64,120,1,25914257
118,48,0,25914292
105,120,0,25914308
28,42,0,25914356
83,67,0,25914372
84,102,1,25914379
47,55,0,25914483
90,63,0,25914517
97,59,0,25914584
77,70,0,25914647
116,54,1,25914679
89,63,0,25914784
94,88,1,25914849
94,88,1,25914850
94,88,1,25914851
94,88,1,25914852
68,70,0,25914881
112,51,0,25914934
55,61,0,25914943
61,65,0,25914955
45,54,0,25914960
81,105,1,25915015
81,105,1,25915016
81,105,1,25915018
106,70,1,25915148
33,70,0,25915149
27,41,0,25915180
79,69,0,25915222
82,105,1,25915233
35,47,0,25915258
114,57,1,25915260
83,103,1,25915326
83,103,1,25915327
83,103,1,25915328
83,103,1,25915329
73,72,0,25915341
95,60,0,25915366
42,52,0,25915420
42,52,0,25915421
42,52,0,25915422
42,52,0,25915423
17,35,0,25915475
69,83,1,25915534
69,83,1,25915535
69,83,1,25915536
69,83,1,25915537
102,57,0,25915621
71,120,1,25915628
116,52,1,25915632
103,56,0,25915651
78,68,0,25915657
96,60,0,25915695
98,59,0,25915703
91,92,1,25915764
91,92,1,25915765
91,92,1,25915766
91,92,1,25915767
18,38,0,25915854
